time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3600000000000008,-0.21012378683600189,1.6707511731936,4.057229840925845,5.365466258944696,1.2310296135179106,0.0,-4.600171518091315,1.776727337348273,-12.231939808713538,28.51433405434867,3.2236501998161287,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.3800000000000008,-0.309137930876524,1.7044831717489881,3.8115852764613374,5.93859533772638,1.2967478067088694,0.0,-5.3012428859608995,1.5964725181905355,-12.33251663773724,28.589731636467857,3.1737465086773753,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.4000000000000008,-0.42236848925964116,1.735970637044265,3.5641098328773415,0.228716741281076,1.3612184848665132,0.0,-6.021812952350812,1.5522740113371274,-12.41502772066233,28.64472396329488,3.129120328377105,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.4200000000000008,-0.5499845697475448,1.767110920218733,3.314626385484675,0.802575248610288,1.4246125674974817,0.0,-6.739795096439555,1.5617543061096786,-12.533317018604354,28.6886335992149,3.088829484170863,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.4400000000000008,-0.6917527817873327,1.798529329359602,3.06281383778602,1.3767848521832544,1.4871766721054316,0.0,-7.437026107539234,1.5800866079772393,-12.647937751261152,28.71819477607473,3.049142838443797,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.4600000000000009,-0.8472496238853219,1.8305362726865069,2.808714782568566,1.951439527376456,1.548825751730151,0.0,-8.112658102259687,1.6206077247132489,-12.76196777048427,28.74231031760737,3.012640157560254,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.4800000000000009,-1.016144502801899,1.863141654646984,2.552049668577767,2.526447713184318,1.6096972409686465,0.0,-8.776829789398008,1.6399304713344525,-12.904543628595654,28.76030917622196,2.9774638562398774,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.5000000000000009,-1.1982795164603621,1.895566000507843,2.2928175876420585,3.10175630968533,1.6698267020863362,0.0,-9.436671576448298,1.6025041147514585,-13.018664464975203,28.774620918014808,2.9433996817190664,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.520000000000001,-1.3935564013080117,1.9275604346263002,2.0320110566381584,3.677307712142756,1.7293370462713096,0.0,-10.091016908316668,1.5969392970942728,-13.061988635414803,28.78548223442947,2.9075569544067608,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.540000000000001,-1.6018211219272607,1.9606041096936198,1.7701001128088432,4.253040812415865,1.7880923548300824,0.0,-10.735455153608232,1.7074282096376816,-13.12910574751673,28.792331407301884,2.8727957843850795,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.560000000000001,-1.822750362340669,1.9964717600770208,1.505618062405982,4.82891238330599,1.8461733402746567,0.0,-11.35746888773259,1.8793368287024081,-13.319099292769378,28.799394373263457,2.837438472358468,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.580000000000001,-2.0556081945361937,2.0355720681540324,1.2363293622860638,5.404922908316475,1.903490201403443,0.0,-11.928314331819875,2.03069397899873,-13.609770719222459,28.806123049985686,2.803731153223961,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.600000000000001,-2.2990534984227065,2.077364375596711,0.960701392836405,5.9810574970869705,1.9601153417529922,0.0,-12.416216056831406,2.1485367652691107,-13.953026225743429,28.811048041514937,2.7705493122542273,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.620000000000001,-2.55147486057442,2.1209137471463797,0.677755512688454,0.27411203421743124,2.0162389792619457,0.0,-12.825920158339962,2.2064003896977873,-14.341561789051669,28.817193524367973,2.7327961332127564,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.640000000000001,-2.8118736371240582,2.16432861933594,0.3870263434958642,0.8504625598032227,2.0715670802738995,0.0,-13.213957496623873,2.1350868292582232,-14.731355130207316,28.82084183861756,2.6961306631435242,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.660000000000001,-3.080500143669463,2.2047770593846088,0.08939296340404958,1.4268794222137515,2.1261968082662577,0.0,-13.648693157916558,1.90975717560864,-15.031982878974144,28.821068281448692,2.6585244208561614,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.680000000000001,-3.3584205646212406,2.239531134461311,0.0,2.003300862840243,2.1800527495550615,0.0,-14.143348937261232,1.5656503320615656,-15.17359263003796,28.82145557337335,2.6214986765238635,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
